News_1,News_frequency,Trad_News_print,Trad_News_online,Trad_News_TV,Trad_News_radio,SM_News_1,SM_News_2,SM_News_3,SM_News_4,SM_News_5,SM_News_6,SM_Sharing,Cluster,News_1_normalized,News_frequency_normalized,Trad_News_print_normalized,Trad_News_online_normalized,Trad_News_TV_normalized,Trad_News_radio_normalized,SM_News_1_normalized,SM_News_2_normalized,SM_News_3_normalized,SM_News_4_normalized,SM_News_5_normalized,SM_News_6_normalized,SM_Sharing_normalized,Cluster_Description
-5.845725011369384,-5.864526896131669,-1.5552288246394437,-0.6219191324561169,-3.668396923903805,0.917861947054776,3.0,2.0,1.0,4.0,4.0,4.0,0.0,0.0,0.42370979950699617,0.36683996195286667,0.056573221199250956,0.3968311136677391,0.2536716113457215,0.5205240273967362,1.0,0.0,0.5,0.75,1.0,0.25,0.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-6.461970096484944,-2.2460856149829143,-0.4474293731471197,0.2536791635521667,-4.49744535053122,-1.5193699659540134,2.0,3.0,2.0,3.0,1.0,4.0,3.0,0.0,0.5329413738220898,0.3829717787316873,0.28795174144907837,0.407232781057054,0.3923950429177695,0.4750393855725793,0.75,0.75,0.5,0.75,0.0,0.5,0.3333333333333333,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-6.04610651613659,-4.760309099235404,1.0485176157191836,-1.3950248530855935,-5.770173154202494,-0.4842340728662513,1.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,0.46624853109274034,0.12593113479807655,0.9087920326252016,0.7333179060233155,0.8275888988326878,0.6323678610014873,1.0,0.5,0.5,0.25,0.75,0.0,0.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-10.52623569062035,9.614822018644505,5.623100132368157,-4.652396388011872,-5.302129690984854,0.4438194281462284,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.37757497962720077,0.050803078141998304,0.797251027720713,0.7598287554862857,0.8681829312362315,0.5988194332648167,0.25,0.75,0.0,0.75,0.0,0.75,0.6666666666666666,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-10.846815024759286,9.181179992815515,6.340370027552615,-3.3265013000889545,-5.930540830497291,0.7746340534293368,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2889504107159495,0.8515745684915819,0.7786489340736825,0.25433869513936863,0.1495396733228933,0.6031292177149777,0.75,0.0,0.0,1.0,0.5,0.25,0.3333333333333333,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-2.422150554814579,8.715278777732456,4.731639612763604,-0.0143992306601608,-7.099299078988782,-0.0595253560618,1.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,0.4243995355746989,0.17555804493133464,0.8585226376878203,0.7791532846445048,0.8487935946643783,0.22727081796966025,0.5,0.5,0.5,0.25,1.0,0.75,0.6666666666666666,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-6.381789957059441,-4.9612762258717495,0.9685360483572232,-1.0701522628181994,-3.2175775649308935,-3.241267340069073,3.0,3.0,2.0,1.0,4.0,2.0,1.0,0.0,0.6536501695439695,0.912852539385152,0.45392978742757717,0.6887670703878349,0.21444028905764118,0.25533023344756534,0.25,0.0,0.75,1.0,0.5,0.75,1.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-6.475814838314249,-7.602545564813856,6.252469235849654,2.7025163403146255,5.3539590683988845,-1.0243876413342898,4.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,0.5392991601990327,0.2851139712977914,0.07868822877374991,0.45448649263957314,0.3708257930602774,0.5204549338765871,0.75,0.5,0.5,0.25,0.25,1.0,1.0,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-10.193054778622164,7.192630986140816,7.545919012895567,-4.4783427451557545,-5.711978664518482,-0.4400444866969837,4.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,0.21933925963861622,0.8740263223227915,0.6677080676982834,0.2267603879972519,0.23481532623462725,0.3340998400337313,0.0,1.0,0.25,0.25,0.5,0.75,0.6666666666666666,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-5.739379495613562,-3.505519022125252,0.8521013919116829,-1.279821205101486,-4.213310277755992,-1.4358621511794394,3.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.8887371153725845,0.8400448039708366,0.6328240876751429,0.6845695425453049,0.10198246016594098,0.5715709708931179,0.0,0.5,0.0,1.0,0.5,0.75,0.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-10.404527358625916,9.476340106209534,7.510488940506379,-5.614157387781059,-7.940497138048984,-0.9815086510479508,1.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,0.3648456252874259,0.37043391106287155,0.32217943650483355,0.4267043637799044,0.32311363005300714,0.6976180459881067,1.0,0.25,1.0,1.0,0.75,0.0,0.3333333333333333,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-7.048931316465957,-8.768275593522828,8.485401218106894,1.094947100673602,4.399820538655695,0.4621034742632707,3.0,0.0,4.0,4.0,0.0,4.0,1.0,2.0,0.5695045718457218,0.3417569439758831,0.16569693242947944,0.5362058300163988,0.27286599074370127,0.5662636251619995,0.75,0.5,0.75,0.75,1.0,0.25,1.0,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-9.542307366830675,8.49358266824612,7.82160966127588,-5.0878009627426986,-4.422283219394238,-0.6002168771587947,2.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,0.5055092230349586,0.12804245089171074,0.7628151445919008,0.7573505130659323,0.8570122877169776,0.4444055876926329,0.75,0.25,0.25,0.75,0.0,0.75,1.0,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-6.762219122885966,-5.3992118057335805,0.2866604221043489,-0.1544914722937695,-5.702585052628809,-0.3853135968617599,4.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,0.5339203826629599,0.3210890075421525,0.21428435493574896,0.4769499338390888,0.12150349850097719,0.19036623455925483,1.0,0.25,0.75,1.0,0.5,1.0,0.3333333333333333,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-5.620499223465829,-0.8022449397654041,1.3031648220468282,-2.2091652251881935,-4.599176878061864,0.1135173452512479,2.0,4.0,4.0,4.0,1.0,3.0,3.0,0.0,0.11182977242997283,0.9246116531009034,0.7980922018823007,0.03212084068434107,0.11078006461220552,0.21684229338250705,1.0,0.0,0.25,0.0,0.25,0.75,0.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-6.4925409224568185,-4.399329092057982,-0.4711176871084972,-1.5364780830563756,-3.6839115487923775,0.6621306745210463,4.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,0.441171090518118,0.3591622069034624,0.38356426126562393,0.45385733794196403,0.35168647748098747,0.5645745368589773,1.0,0.0,0.25,0.5,1.0,0.25,0.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-2.4751141547935243,8.244312897139682,4.873664748018849,0.4172740377371047,-6.548746958936813,-1.237815498826849,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.24100847954321314,0.8456132649220087,0.7882525873645175,0.15551233837851686,0.06619766337779692,0.5501266452099631,0.0,1.0,0.75,0.0,0.75,0.25,0.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-2.2870638514190373,8.535537506534846,5.895634961801623,1.0785623817212282,-7.066498835312629,-1.952087799522502,2.0,4.0,3.0,3.0,0.0,4.0,0.0,0.0,0.12141685946400016,0.9722869077831637,0.8887440040463326,0.2196263502798848,0.2866886649559332,0.8721251572497482,1.0,0.25,0.25,0.5,0.75,0.75,0.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-2.9685585225929945,8.164441758733531,5.470214652772347,1.1170858580318648,-6.808060953931878,-0.1517850950355832,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.2874650548735126,0.897592496689128,0.7445316519102047,0.14101717640092143,0.2507634436855281,0.44016475170417885,1.0,0.75,0.25,0.75,0.0,0.75,1.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-7.514965987665713,-4.167918395905431,1.5245417336000828,-0.5643977000869427,-4.160234253498728,0.2809918677350327,4.0,2.0,3.0,1.0,3.0,0.0,3.0,0.0,0.29502132264460923,0.12914347843401247,0.8811873973559505,0.684776646837294,0.6543390176064818,0.37739360820475726,0.5,0.5,0.5,0.5,0.75,0.0,0.6666666666666666,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-6.140993278787613,-3.9514857488515873,0.6420639310314447,-1.8832311971776772,-1.0985568258586578,-0.4930009346588331,1.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,0.6382978236259405,0.12269241225256139,0.8332594676501388,0.7040201789612345,0.8171601974270875,0.4701460052751281,0.25,0.5,0.0,0.25,0.0,1.0,0.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-5.25757679816108,-3.4187550230753043,2.5701936719932985,-0.180971453416157,-3.031124127479222,0.3570154859650473,4.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.41534105790230413,0.09770985551618072,0.9330525649963731,0.5670853493558,0.9008178361469649,0.7273413677727403,0.0,0.75,0.25,1.0,0.5,0.25,0.6666666666666666,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-4.612869190089503,-4.811487799401307,0.7144309698451929,-0.5692403167696172,-4.746057626239274,0.8995998754332507,2.0,4.0,0.0,4.0,3.0,1.0,2.0,0.0,0.8060800391799818,0.914653994959644,0.5946156301262758,0.7754564664980381,0.14454094078898466,0.5571445294697823,0.0,1.0,1.0,0.75,1.0,1.0,0.3333333333333333,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-9.056303915262008,9.759858104486902,8.410040940875808,-5.753531459046251,-7.545374781278789,0.3072995208766093,4.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,0.45469465297001554,0.09859204198012711,0.8737658662121772,0.7416094710139255,0.7642420771009413,0.33476719897218055,0.0,1.0,0.5,0.75,0.75,0.75,0.6666666666666666,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-1.593795505350676,9.343037237858008,4.110118632461063,2.486437117054088,-6.78254964180323,-0.8289950109220725,1.0,4.0,1.0,1.0,3.0,0.0,2.0,0.0,0.5338330698309642,0.310301964353425,0.23805487080161877,0.43319630264740794,0.3232046402684493,0.8106284403697629,0.25,0.5,0.5,0.5,0.5,0.25,0.6666666666666666,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-6.104875324066435,-4.239223316018216,1.0865707843966117,-0.6808792666809936,-3.868013626319473,0.7472936051232618,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,0.33825336286037977,0.2664545134661371,0.06452501542345948,0.476579134438353,0.3019850872853533,0.3562673638174498,0.75,0.25,0.25,0.0,0.5,0.25,1.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-6.137982102204054,-8.762894117734417,5.721557103601535,1.7762377467342276,3.318204960604718,0.6103702654334648,1.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,0.5099937808399796,0.1254991485947921,0.9585454522704573,0.7258636265604579,0.8491438115762444,0.4929442074386907,0.5,0.25,0.75,0.75,1.0,0.25,0.6666666666666666,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-7.442277619854249,-9.04754963038054,5.640084723277753,1.2164301683679877,5.126303189018367,0.117327383308782,4.0,3.0,0.0,0.0,4.0,4.0,1.0,2.0,0.5610964689848627,0.09467669021365388,0.8414272018261012,0.7450009297528088,0.801153493918601,0.24505797553430503,0.0,0.75,0.25,1.0,0.25,0.0,0.6666666666666666,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-9.99138610314898,11.38975034544462,5.816791511158578,-6.303333069371016,-6.510526079288837,-0.5915713888358299,1.0,1.0,3.0,0.0,4.0,2.0,1.0,1.0,0.3009847278108576,0.8079947674673638,0.8575038561126249,0.26645723129735016,0.1621499830014791,0.48784607085673976,0.75,0.25,0.0,0.5,1.0,1.0,0.6666666666666666,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-10.825736752306524,9.507605515072855,7.977493644256666,-5.440033312569497,-6.970004044073727,0.8254163489880298,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.4534145115597904,0.3303359360814598,0.1308701011367462,0.4724633992199787,0.37649793403591003,0.30793401076521787,1.0,0.25,1.0,1.0,1.0,0.25,0.6666666666666666,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-6.603051111480541,9.76567870871419,6.335323129836037,-4.831416284457225,-5.880812768648775,0.8135096360006385,0.0,4.0,2.0,2.0,0.0,4.0,3.0,1.0,0.5403752713964958,0.29426055101988136,0.22876948720611734,0.48797500799474913,0.22131493596507185,0.7769262286209173,0.5,0.25,1.0,0.0,0.0,1.0,0.3333333333333333,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-7.110746845751758,-2.5640822483961063,1.3813198212295523,-1.4237392044849195,-3.932293737526268,1.305478807154329,1.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.7613951666855892,0.8819083533986507,0.7712755784515992,0.8470566302003621,0.17543928281035903,0.27501323483323736,1.0,0.25,0.75,0.5,0.25,1.0,0.3333333333333333,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-7.493512256816887,-9.14079744312414,6.935346096957474,2.192716457239664,4.3220255369707745,0.021003841632759,4.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,0.261651555709569,0.964530947529242,0.9519776982267356,0.13758260379811582,0.2095761445984612,0.469695282540889,0.5,0.0,1.0,0.75,0.5,0.25,1.0,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-6.273386534139764,-9.021524375356398,7.858028563979253,2.909955660738012,3.840783930363718,0.3241663524884421,3.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.41514754956164157,0.047821514687218514,0.7820855363370294,0.7449979552003403,0.751585524096975,0.8053962210051884,0.25,0.25,0.75,0.5,0.0,1.0,1.0,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-9.129923410532466,7.311170024637818,6.0642350853512355,-5.784276719305379,-7.273184072839821,-1.006017381499702,2.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.5083222351470944,0.3290722096747912,0.14768283431030613,0.4996026441504511,0.3728463748426103,0.5441885253338533,0.5,0.75,0.5,0.0,0.75,0.5,0.3333333333333333,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-5.566031523450709,-5.531041928219718,0.794776320482105,-0.4286647562030174,-4.590517485002531,1.1581108735000678,4.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.7681168387475366,0.8573046158358342,0.6620280854114247,0.7484239018025519,0.10795626643680778,0.4263204493802566,1.0,0.75,0.25,0.75,1.0,0.5,1.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-5.2645267697277145,-10.072676628515932,6.731058656345809,1.9958944779052492,4.441612714740516,0.6283455092642799,1.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,0.4341630251504327,0.14153589434706426,0.7801164575475671,0.6106458647816347,0.9137349792519411,0.7508147304679449,0.25,0.0,0.25,0.25,0.25,1.0,1.0,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-0.9580456475302273,9.129960762491182,5.819176020291928,2.040688165350841,-4.818879266269283,-0.0122467728469146,0.0,4.0,1.0,2.0,4.0,4.0,3.0,0.0,0.4095803966700047,0.34806044405162817,0.24157750832286723,0.31578722040699575,0.3577382265352806,0.09339931878240693,0.25,0.5,0.5,0.75,1.0,0.0,1.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-7.024628263991464,-9.630747677635972,7.015561385859663,0.1286855679103904,4.374745263293848,-0.8972543714858315,1.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,0.21504958331013568,0.8569114896538812,0.8548220430248196,0.33365216935507563,0.1919291269604922,0.6855494665901452,0.5,0.25,0.0,0.5,0.5,0.75,0.3333333333333333,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-7.042902499348241,-8.797408581240289,6.321335459717231,2.763124580284302,3.6482379894493246,0.0758045581937263,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.49069713654700264,0.12946663540221626,0.7954816655256959,0.717237791792738,0.8287738795959306,0.710007491456423,0.0,0.75,1.0,0.5,0.25,0.75,0.3333333333333333,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-3.498802443311331,8.888499208098676,4.695603748516796,3.0673612024116803,-8.57209182086609,-0.6771617115121117,0.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.8234541807620812,0.8779329098873088,0.5647782907001544,0.6163258263949908,0.10634665308624308,0.18478634997402882,0.75,0.75,0.5,1.0,0.75,0.25,0.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-7.43129530960448,-9.656526640058315,7.320148458087751,1.8521156123392477,3.7082235065936344,-0.8254971967925115,0.0,3.0,0.0,2.0,1.0,3.0,2.0,2.0,0.6274268149733497,0.4572062787456017,0.14498949582390666,0.5002527928720049,0.1865419571147363,0.7900982170265478,0.25,0.0,1.0,1.0,0.5,0.75,1.0,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-6.432385523503029,-3.972545843810789,0.9056787179723732,-1.592169104615365,-2.7822359381042556,-0.5637245528039749,4.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.5189853400351263,0.08724278160980808,0.5969384185681673,0.7405840509393526,0.8352792985986379,0.4748214553501609,0.75,0.75,0.5,0.0,0.75,0.25,1.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-1.93212549587221,8.81124074215533,5.01102470959941,1.3691844972249114,-6.79303740367837,-0.8222203955664315,3.0,4.0,1.0,4.0,2.0,2.0,2.0,0.0,0.7025295197833789,0.9593825516748544,0.4142750638550676,0.8448194071838258,0.16197497687590673,0.6253377635135609,0.5,0.0,0.5,0.25,1.0,1.0,1.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-7.77711506734355,-3.2488854687657223,1.073107156284314,-0.7837361020510232,-4.304076642391217,0.2436872114919123,1.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.6174463455024568,0.8169889031866635,0.7057443964846707,0.8411139245714474,0.13448216445763045,0.5831399145945093,0.25,0.25,0.5,0.75,0.75,0.5,0.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-8.81090276131944,9.864868025205968,8.169859043167815,-6.702134307259314,-4.616137457942429,-0.4710383056183228,3.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,0.7486149158011948,0.872190529016402,0.5839349135526586,0.7673984699647506,0.1599839837759165,0.4638690157033121,0.75,0.0,0.5,0.5,0.25,0.0,0.3333333333333333,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-7.349674112008277,-4.942558692335257,0.1218603867034427,-0.7165811355123933,-3.247171504694837,-1.4074637743765552,1.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,0.9383263167029596,0.8394949096863393,0.6734137252023511,0.7073304487730516,0.1464086133365471,0.48359075322304174,0.75,0.75,0.5,0.75,0.25,0.25,0.6666666666666666,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-3.5220287433871738,9.328533460793595,3.73185476070689,0.5608659826054403,-5.413978422229716,-0.2134471517118472,3.0,2.0,2.0,4.0,2.0,2.0,1.0,0.0,0.22608440379675654,0.8069894222921423,0.7987315188250809,0.0961782914925442,0.111285122981716,0.6087321374441218,1.0,0.5,1.0,0.0,0.75,0.75,0.3333333333333333,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-6.877063573122532,-8.40138958688966,8.514169190285045,2.9718543703054996,2.6765535874710062,-0.0190162079026888,0.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,0.22667662839023783,0.8593883209612707,0.7815935697322943,0.10225049778489709,0.15582018531135788,0.426627381177717,1.0,0.0,0.5,0.0,0.5,0.25,0.3333333333333333,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-8.023835800596608,-8.729768050859487,7.290292924854242,1.8141833775916365,4.032914044481979,-1.0025293646378088,2.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.2609256024791561,0.9462704406694609,0.6586200372535312,0.0,0.23148326065156682,0.5068920161930445,1.0,0.25,0.25,0.0,1.0,0.0,1.0,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-4.953440175469819,-3.799330553582299,0.8847331567367447,-3.5815206360928107,-5.373383625256423,-0.2886586389201379,1.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,0.5088232140370569,0.30673832711755034,0.22144245765510331,0.5379174969167766,0.24880623256248235,0.5366281014034215,0.5,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-6.260955332270749,-6.780832286924312,7.344316623174111,1.294297293635042,3.9785551148160696,0.6901439917111125,2.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,0.30378732970889655,0.9581019893030924,0.6972605824250018,0.1317598703091048,0.25376540528547387,0.5774421754078138,0.5,1.0,0.0,0.0,0.0,0.5,0.0,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-6.860492935581957,-8.16546652066919,7.915337049240081,1.6682595239231524,3.5878497830240086,0.2240924818104167,0.0,4.0,4.0,3.0,2.0,0.0,2.0,2.0,0.1757373578264948,0.9074267869866319,0.7938562305289306,0.1761182267785607,0.1755802809229613,0.5876230643975118,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-5.492560688699721,-3.0423307898036107,-0.4710280907256603,-1.4404880515633876,-4.475883144759865,-0.7730097838554665,0.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,0.751862248052777,0.9810526819960433,0.6731976325063667,0.6993534467769703,0.0,0.41398535301491435,0.25,1.0,0.5,1.0,0.0,1.0,0.3333333333333333,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-5.710519600848173,-9.067718500704038,7.280045965684841,0.4911927323084535,4.675706311938745,0.4979982912454495,1.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,0.5464847531290158,0.3492081723295223,0.2724096736518982,0.4112072994097954,0.32588125071267166,0.39801654451770346,0.75,0.75,1.0,0.25,0.75,1.0,0.3333333333333333,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-8.124132875331513,10.395055816705694,6.929489220498571,-3.994597302239343,-5.991395183251125,1.4511436077950417,2.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,0.4087380581251675,0.10268534140602648,0.9944829332705254,0.7084886632384276,0.787765369590493,0.5423977451140226,1.0,1.0,0.0,0.75,0.5,1.0,0.3333333333333333,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-5.4871354271496235,-3.920715434457316,1.6736413224431796,-2.7345025161274337,-3.6555150565104086,0.9592708260852068,4.0,3.0,1.0,2.0,4.0,3.0,0.0,0.0,0.8272910413824828,0.920856559076539,0.6321171664822239,0.7335557713153291,0.17117464751383926,0.3933269203976142,0.5,0.75,0.5,0.5,0.5,0.75,0.6666666666666666,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-6.390922463128283,-8.20360628807424,8.433222757454926,2.4321188917926886,3.9201939013023672,2.1531824575115563,1.0,3.0,3.0,4.0,0.0,3.0,3.0,2.0,0.9082550245266394,0.8295119039757415,0.6407136925182378,0.7731918576667224,0.13158216165385578,0.9293531206666255,0.25,0.75,0.75,0.5,0.75,0.25,0.3333333333333333,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-8.0581149152206,10.063124205541628,5.724288701630335,-7.350816956029909,-6.690517973467759,-0.7673475628880495,2.0,0.0,2.0,1.0,2.0,4.0,1.0,1.0,0.7295905099759254,0.8130151332248965,0.6074208755530982,0.6682983046582912,0.0643706386147253,0.5420922711382813,0.5,0.25,0.0,0.5,0.5,0.0,0.6666666666666666,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-9.770879088463492,8.408239250687872,6.613845206002199,-6.564218650063322,-7.477547106019981,0.8723206367206782,1.0,2.0,4.0,4.0,0.0,0.0,2.0,1.0,0.1910075132714223,0.9071094987464916,0.6786466975531076,0.1518166737824787,0.21667484263397851,0.37703381374758504,0.5,1.0,1.0,0.75,0.25,0.25,0.3333333333333333,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-2.0082804354283694,8.036730883399771,4.739211141657327,2.724556807312521,-8.549032472272643,0.1833420057383517,4.0,1.0,3.0,4.0,2.0,0.0,1.0,0.0,0.807051916338903,0.9340361430555104,0.6361668911136795,0.6960585865676038,0.19548130608768338,0.6236526623823496,0.25,1.0,0.25,1.0,0.25,0.0,0.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-10.114557970601371,10.786534821448337,6.263831004295572,-5.370228801693548,-6.222243515770525,2.1898029332176723,0.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,0.9251245167837872,0.9229575879431282,0.4574975335281751,0.6515100370133543,0.20558508279258175,0.4217669350763077,0.0,0.25,0.75,0.0,0.25,0.0,0.3333333333333333,"Cluster 1: low Trad News Online, low News 1, high News Frequency (25.3% of samples)"
-7.527651398911106,-8.094135785136073,7.1422987422806,1.37292719654275,5.482755588193922,-0.8397218421807761,2.0,3.0,2.0,4.0,3.0,4.0,0.0,2.0,0.19920927443660819,0.8979748806506249,0.7486435292199362,0.1907127531953216,0.26574682973513863,0.6946895172670746,0.75,0.5,0.5,0.5,0.0,0.25,1.0,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-7.829167448109969,-2.634215564142518,-0.1702936654847036,-0.6391961417195435,-5.445415793433037,-0.5993926454440222,3.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,0.15266978187107716,0.8964653454477886,0.753615538765508,0.3086437510452557,0.09738162044746873,0.7930301407372624,0.25,0.0,0.5,0.75,0.5,0.0,0.0,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
-6.703288721136548,-9.385007841223276,7.05186780517265,3.695752325162714,5.501912607711258,0.3417559757771594,4.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,0.21280286567674322,0.9019621724119836,0.670375182190846,0.11508438048966252,0.10344150744115793,0.473683311556008,0.5,0.0,0.25,1.0,0.0,0.25,1.0,"Cluster 2: high Trad News Tv, low News Frequency, high Trad News Online (25.3% of samples)"
-1.652798828729278,9.228379872328528,3.394140057516114,2.146350609791914,-6.494309811422434,1.8761708392158865,3.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,0.5516588216066645,0.2916144962212338,0.06328141343677363,0.47052033907252455,0.29509570574617183,0.5010695693436316,1.0,0.75,0.5,0.75,0.25,0.0,0.3333333333333333,"Cluster 0: low Trad News Print, high News 1 (49.4% of samples)"
