News_1,News_frequency,Trad_News_print,Trad_News_online,Trad_News_TV,Trad_News_radio,SM_News_1,SM_News_2,SM_News_3,SM_News_4,SM_News_5,SM_News_6,SM_Sharing,survey_date
-9.255697355133977,8.169252136767994,6.798725013943709,-5.156424009103662,-4.9060627064875515,-0.8972543714858315,3.0,1.0,0.0,2.0,0.0,1.0,0.0,2023-01-25 02:26:19.995999200
-5.516922348135059,-4.792089722683772,-0.4070694543281863,-0.4085848685617872,-3.7922210448307534,0.07580455819372633,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2023-01-25 04:11:11.174234847
,8.03198254782101,5.761736692458572,4.293210405957991,-6.683495732127363,-0.6771617115121117,2.0,,3.0,3.0,1.0,4.0,2.0,2023-01-25 05:56:02.352470494
-1.6610234103860821,7.781762813429815,5.192178773907624,2.598800617586733,-7.576399009580845,0.9751197334177512,2.0,4.0,,4.0,2.0,3.0,3.0,2023-01-25 07:40:53.530706141
-3.6008984991920645,8.627186425723922,5.3354165937938784,2.822271794683876,-7.173594138815452,-0.14705738150213865,1.0,2.0,4.0,4.0,3.0,1.0,1.0,2023-01-25 09:25:44.708941788
-7.292326723340553,-2.3500517352350014,0.9954618399653822,-2.1357009750429965,-5.169242484896433,-0.8254971967925115,0.0,2.0,1.0,2.0,2.0,0.0,1.0,2023-01-25 11:10:35.887177435
-3.5642869912294453,9.140553864432391,3.6552240513808387,1.1806462368255195,-7.303225772879447,-0.32138584165299344,4.0,0.0,1.0,2.0,2.0,2.0,3.0,2023-01-25 12:55:27.065413082
-9.603280532114905,8.227735333951262,6.7817812808359355,-5.271722465867352,-6.898664923025626,,4.0,4.0,2.0,1.0,2.0,2.0,3.0,2023-01-25 14:40:18.243648730
-2.081383227899847,7.312383898179988,4.078540839785895,1.6436803837227458,-5.2047675182372055,-0.5637245528039749,0.0,4.0,0.0,3.0,,2.0,2.0,2023-01-25 16:25:09.421884377
-3.018410985651885,8.16792640831135,4.054971182810331,1.4944111124190433,,-0.8222203955664315,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2023-01-25 18:10:00.600120024
-1.0338414061031982,9.871945751400343,4.479940306264674,1.9541534760380432,-7.882156555789079,0.2436872114919123,,3.0,2.0,1.0,4.0,2.0,3.0,2023-01-25 19:54:51.778355671
-6.194219136838027,-9.100561326018866,6.887812083113966,1.989425749711742,4.201759255251158,,0.0,3.0,1.0,0.0,1.0,3.0,0.0,2023-01-25 21:39:42.956591318
-11.096479323456128,8.040373836174444,6.279136131249142,-3.924592523992652,,-0.5069431753711298,4.0,0.0,1.0,2.0,4.0,3.0,2.0,2023-01-25 23:24:34.134826965
-6.019926954880789,-8.028067712260677,6.168071121681043,2.7473812793116843,5.6882642194981745,-0.4710383056183228,1.0,3.0,1.0,0.0,4.0,,1.0,2023-01-26 01:09:25.313062612
-6.891231780407007,-5.422835978965446,,-0.4302795021203659,-2.9139563920503564,0.2320499373576363,2.0,3.0,3.0,0.0,3.0,4.0,2.0,2023-01-26 02:54:16.491298259
-11.202211569562943,10.890461552714944,6.395212362115933,-6.9018011016732155,-6.610851583006901,-1.4480843414973241,4.0,3.0,3.0,1.0,2.0,3.0,2.0,2023-01-26 04:39:07.669533907
-9.814291659428013,8.109845624035845,5.578344681373014,-6.688300622862024,-5.277828746674349,-1.4074637743765552,2.0,1.0,3.0,0.0,3.0,0.0,2.0,2023-01-26 06:23:58.847769554
-1.3565495197910578,,5.107829258359953,0.8028889775439572,-7.993708549384357,-0.718444221252436,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2023-01-26 08:08:50.026005201
-2.0923960485696362,10.18140691620162,4.616828280142635,3.2517448518801064,-5.796627252634401,-0.21344715171184725,0.0,2.0,0.0,1.0,,2.0,3.0,2023-01-26 09:53:41.204240848
-0.640379782508897,9.433991736555589,4.91646034181915,1.9817257647650819,-8.450508648277182,0.3109075655980046,3.0,3.0,1.0,2.0,4.0,3.0,2.0,2023-01-26 11:38:32.382476495
-1.271543865540752,9.394053764239219,3.671833077717856,1.6628619785558283,-7.493950335247565,1.475356216949552,3.0,1.0,1.0,4.0,3.0,1.0,0.0,2023-01-26 13:23:23.560712142
-7.538583188537203,-8.664404244660858,6.475145111616565,2.039729187822278,4.492315086987822,0.8576596232020194,1.0,3.0,4.0,0.0,1.0,0.0,2.0,2023-01-26 15:08:14.738947789
-6.702411547485707,-9.632986940781814,6.612203004952135,2.6174314207779448,5.460144846914334,-0.1599385299634271,3.0,1.0,1.0,1.0,1.0,0.0,2.0,2023-01-26 16:53:05.917183436
-3.2903540011838643,,6.238416948324442,2.775298142558851,-6.017403679264293,-0.01901620790268883,2.0,0.0,1.0,3.0,2.0,3.0,1.0,2023-01-26 18:37:57.095419084
-10.121103327164398,10.24820131120948,7.250789053111677,-5.794675748764263,-7.501100860822223,-1.0025293646378088,3.0,3.0,3.0,2.0,4.0,1.0,2.0,2023-01-26 20:22:48.273654731
-6.798265258746408,-10.606484668389243,7.02284855505502,2.485601745098407,3.8284039349453876,-0.018513135992389903,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2023-01-26 22:07:39.451890378
-7.596076816459889,-8.753281896435828,7.084067821733119,1.7491680911449232,5.510775483731649,-0.2886586389201379,1.0,4.0,0.0,2.0,2.0,4.0,1.0,2023-01-26 23:52:30.630126025
-8.168465626710898,9.668710518706286,5.042250080650429,-5.24782877470234,-7.5265035136414316,0.3227185603380895,2.0,4.0,1.0,,1.0,1.0,3.0,2023-01-27 01:37:21.808361672
-7.063354836485228,-10.280238112747819,8.26945250076908,2.9754764891935297,4.950526757320819,-0.827230943552323,3.0,1.0,2.0,4.0,2.0,2.0,1.0,2023-01-27 03:22:12.986597319
-11.344540348563529,10.303316226409276,7.250432861410614,-6.638870184187742,-6.111912737859143,,3.0,3.0,1.0,2.0,0.0,4.0,1.0,2023-01-27 05:07:04.164832967
-8.103789348235251,12.288840033639023,7.3526486997592535,-6.121081080130961,-7.372703808295378,1.5327389130025777,0.0,3.0,1.0,4.0,4.0,1.0,0.0,2023-01-27 06:51:55.343068614
-3.957789037686294,8.714609480191536,4.589674219186357,4.5939627749707075,-7.991594216925433,,4.0,0.0,0.0,4.0,2.0,3.0,0.0,2023-01-27 08:36:46.521304261
-1.8272446517577863,8.704019371604867,4.964045188716543,1.8430266295730475,-6.782631226158552,0.40171172209894146,1.0,0.0,2.0,4.0,2.0,0.0,1.0,2023-01-27 10:21:37.699539908
-10.45190850681577,8.905097582263592,,-5.748074645892627,-5.970122311388275,0.6901439917111125,0.0,2.0,1.0,0.0,3.0,,3.0,2023-01-27 12:06:28.877775555
-6.427069154416939,-2.9779488702275603,0.07021722256191454,-1.9423555771332204,-3.75186380000369,-0.40122047188583626,1.0,0.0,2.0,2.0,4.0,3.0,0.0,2023-01-27 13:51:20.056011202
-5.84985989930638,,6.91872753607841,3.1551049320389835,5.758848849142533,0.22409248181041677,0.0,3.0,3.0,2.0,4.0,1.0,0.0,2023-01-27 15:36:11.234246849
-9.145556792774846,,6.566910333616604,-3.815833545255092,-5.632463130472452,0.01259240078179486,,2.0,3.0,4.0,2.0,2.0,,2023-01-27 17:21:02.412482496
-7.493557188568465,-5.115475593006562,0.6184834248519205,-2.4146222474737162,-4.308501623959849,0.09767609854883172,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2023-01-27 19:05:53.590718144
-6.851851640353531,-2.8934964126113076,0.5547831976518409,-1.5241609068846595,-3.41930201986398,-0.7730097838554665,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2023-01-27 20:50:44.768953791
,9.198062489011749,5.40027112690867,-5.546401424643073,-7.042920216800878,0.024510174258942696,3.0,4.0,2.0,4.0,0.0,4.0,1.0,2023-01-27 22:35:35.947189438
-7.4025243216534555,-9.40514107443835,8.1344366881144,1.3685582050572087,5.076854526405847,0.4979982912454495,,0.0,2.0,3.0,2.0,3.0,1.0,2023-01-28 00:20:27.125425085
-10.310906895485429,9.839016842145602,6.000720382120657,-7.66485999735352,-6.584063190266977,1.4511436077950417,2.0,0.0,,3.0,4.0,1.0,1.0,2023-01-28 02:05:18.303660732
-5.6380843900753055,-3.286341312476484,0.44562398657968866,-0.4863449504480786,-4.498024968840808,0.9592708260852069,2.0,1.0,2.0,4.0,4.0,1.0,3.0,2023-01-28 03:50:09.481896379
-8.867419823002376,-9.709918227704438,,2.406460412831654,4.1619909185497885,2.1531824575115563,2.0,3.0,4.0,0.0,0.0,3.0,1.0,2023-01-28 05:35:00.660132026
-8.75896618885767,,5.694142982315513,-6.019790071363462,,-0.7673475628880495,2.0,1.0,4.0,2.0,1.0,0.0,,2023-01-28 07:19:51.838367673
-2.8727709179677796,8.83025372899932,2.15205677866577,1.7513882802245966,-5.910257888743216,0.8723206367206782,4.0,0.0,3.0,2.0,2.0,,3.0,2023-01-28 09:04:43.016603321
-10.091666852133423,9.931823468056361,5.194291410763711,-5.943742976054514,-6.0721261996194045,0.18334200573835174,3.0,3.0,1.0,3.0,4.0,1.0,0.0,2023-01-28 10:49:34.194838968
-6.710416435304663,-8.356359929583117,6.564339369331199,1.2010138507913168,5.106948860580305,2.1898029332176723,3.0,2.0,1.0,,1.0,3.0,3.0,2023-01-28 12:34:25.373074615
-6.578184214348863,-5.812532471332062,0.9887171185189494,-2.809680673984639,-4.056992650047767,-0.8082982853551515,1.0,0.0,,0.0,4.0,0.0,1.0,2023-01-28 14:19:16.551310262
-7.570461459402235,-8.924191657433772,7.247624130419043,2.102619807489387,6.685960832528405,-0.8397218421807761,,1.0,1.0,4.0,4.0,4.0,3.0,2023-01-28 16:04:07.729545909
-6.66834538054333,-2.3154509397611425,-0.25464724238705405,0.7534438351436172,-3.003290886449779,-0.5993926454440222,1.0,2.0,0.0,3.0,1.0,0.0,3.0,2023-01-28 17:48:58.907781556
,7.285103238694903,6.592796218717612,1.9120721759348638,,-2.123895724309807,1.0,4.0,4.0,3.0,0.0,,3.0,2023-01-28 19:33:50.086017203
-7.787436152648212,-8.27963247371419,6.918884395457757,0.7979129615062217,3.268678248644759,-0.525755021680761,1.0,,0.0,2.0,2.0,2.0,3.0,2023-01-28 21:18:41.264252850
-1.3197271341281096,7.786678313061331,5.237278906077959,2.67434242625163,-7.177190694511262,-0.759132661553698,1.0,,0.0,1.0,1.0,3.0,2.0,2023-01-28 23:03:32.442488498
-8.5404610571942,10.628681399598237,5.310522189187971,-4.220433901666372,-5.998788882649502,,3.0,,0.0,0.0,,0.0,3.0,2023-01-29 00:48:23.620724145
-4.667241772663697,-6.1071380055494435,-0.18813806457306959,-0.18941742993487343,-4.545528799461679,0.34175597577715944,0.0,1.0,3.0,0.0,4.0,0.0,1.0,2023-01-29 02:33:14.798959792
-1.6223102329554497,8.59352433451727,2.035664979600967,2.1721178307372266,-6.4428886394177605,1.8761708392158862,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2023-01-29 04:18:05.977195439
-6.007956487591891,,8.14762581235441,1.8581508221424021,5.363383225460453,0.9504238381860503,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2023-01-29 06:02:57.155431086
-5.864888701461641,-8.730343835910782,9.930382078648472,2.215706602053893,4.221143436500646,-0.5769036556624031,1.0,4.0,1.0,4.0,0.0,0.0,3.0,2023-01-29 07:47:48.333666733
-7.536945061970377,-9.916642823265239,7.6824404992393625,0.9825070103359415,6.01011462488746,-0.898414671348358,2.0,,3.0,0.0,0.0,3.0,0.0,2023-01-29 09:32:39.511902380
-4.557670184891142,-4.334468171793722,-0.0035563912916226625,-1.0413341136758232,-4.358116967961048,0.4919191715065057,1.0,3.0,2.0,1.0,0.0,1.0,2.0,2023-01-29 11:17:30.690138028
-8.00770054448471,,5.919906704426893,2.9715634091464853,4.5927353728072084,-1.3202332070206422,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2023-01-29 13:02:21.868373675
-3.0681194703243384,9.391498003262845,6.205402865462442,,-7.4348267178444685,1.8314587658543537,,,4.0,2.0,4.0,3.0,1.0,2023-01-29 14:47:13.046609322
-3.601131523448063,9.904533629034832,4.811718176021633,2.526420903925516,-8.055221796776122,1.179440120721287,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2023-01-29 16:32:04.224844969
-5.195374947156555,-2.571049447054791,0.9697124523387013,-0.128190253095805,-3.997756199570172,-0.4691756521047048,0.0,4.0,2.0,0.0,1.0,0.0,3.0,2023-01-29 18:16:55.403080616
-9.417066066398956,9.11673696335159,6.64279099023484,-6.202503134370285,-7.331584245011816,-1.713134529090878,1.0,1.0,4.0,4.0,3.0,0.0,0.0,2023-01-29 20:01:46.581316263
-10.152613059894577,8.539721152067244,,-6.197697316312182,-7.209463688487239,1.3538723741654133,0.0,1.0,1.0,0.0,3.0,1.0,2.0,2023-01-29 21:46:37.759551910
-11.309357239713615,8.415780802758949,6.21843810732115,-4.385028762685899,-5.462357025328763,-0.11453984525261789,,1.0,1.0,2.0,3.0,1.0,0.0,2023-01-29 23:31:28.937787557
-11.323620817676723,8.122326043337962,6.615378005681529,-5.078053385446183,-9.339533129867512,1.2378163119734618,1.0,,4.0,0.0,0.0,4.0,0.0,2023-01-30 01:16:20.116023205
-8.205252715502347,8.886328642146369,8.194961376439844,-4.338473967074664,-6.429029771346939,-1.594427658794367,4.0,0.0,0.0,2.0,,1.0,3.0,2023-01-30 03:01:11.294258852
,8.8905050648565,6.478260151218366,-5.3457997517825016,-5.724072613665438,-0.5993750229537729,3.0,4.0,2.0,1.0,2.0,3.0,1.0,2023-01-30 04:46:02.472494499
-5.6259523956238695,-4.5914550520439485,-2.0218669195667607,-0.5964204517224496,-3.808730422184086,0.005243699718183166,4.0,1.0,1.0,1.0,0.0,3.0,,2023-01-30 06:30:53.650730146
-6.728044523296888,,-0.5663690085614306,-1.1086708699419046,-1.871632886821668,0.046980593764742055,4.0,4.0,4.0,2.0,1.0,4.0,1.0,2023-01-30 08:15:44.828965793
-7.243421601664492,-8.541755079941701,7.857218163504896,3.5152528576180035,3.7704268890553334,-0.45006547147924364,3.0,2.0,4.0,4.0,3.0,2.0,,2023-01-30 10:00:36.007201440
-11.017576993755096,10.222865667931316,8.202207515064329,-5.713418332318461,-7.030884710218116,0.6228499323474987,3.0,0.0,1.0,4.0,3.0,2.0,1.0,2023-01-30 11:45:27.185437087
-5.4663399449846874,-8.86750045586257,7.462842546228263,3.133211379598609,2.660649540658735,-1.0676204293825944,3.0,1.0,1.0,0.0,0.0,,3.0,2023-01-30 13:30:18.363672734
-6.347447961667844,-2.1520030261592664,1.099661576745713,,,-0.1423794850212935,1.0,0.0,0.0,2.0,3.0,2.0,1.0,2023-01-30 15:15:09.541908382
-1.2920391022272537,10.535602180120774,5.638189734376062,1.5415493712226835,-6.47589710081466,0.12029563171189886,0.0,0.0,4.0,3.0,4.0,2.0,1.0,2023-01-30 17:00:00.720144029
-10.834639591832376,9.43616077145052,6.792905047534932,-6.098871443040146,-5.591650170051192,,0.0,2.0,4.0,4.0,2.0,4.0,1.0,2023-01-30 18:44:51.898379676
-8.891379479121193,6.9794215761704645,6.759941167313268,-6.798142821056729,-5.2005980833138485,0.7116148780888896,3.0,4.0,,4.0,3.0,1.0,1.0,2023-01-30 20:29:43.076615323
-4.683497195236837,-3.1596934269382824,1.800989718831569,-0.38698115892398666,-3.3422868676408166,-1.124642091837869,,0.0,0.0,1.0,3.0,1.0,3.0,2023-01-30 22:14:34.254850970
-10.6191352408034,8.833325549032974,6.030820742102377,-4.907937481827629,-7.249463223857877,-1.5341141707356223,2.0,3.0,1.0,4.0,4.0,2.0,2.0,2023-01-30 23:59:25.433086617
-6.426680474936456,-5.572121596547974,2.0476090064298296,-1.1153146097764943,-5.338516381090216,1.277676821898509,3.0,2.0,,4.0,1.0,0.0,1.0,2023-01-31 01:44:16.611322264
-6.0896516463110375,-3.832116940995942,0.917246747549219,-0.4627535020821557,-2.8704769920311284,0.33231401197959165,4.0,3.0,2.0,4.0,1.0,4.0,1.0,2023-01-31 03:29:07.789557912
-9.801169996840319,8.43672522972938,6.597140025448164,-5.065453937872708,-5.368197755328764,-0.7484865365565536,4.0,2.0,1.0,2.0,4.0,2.0,1.0,2023-01-31 05:13:58.967793559
-3.0980644497914462,8.177023697148623,4.032003575552284,1.4340469807917535,-7.427895986076347,1.551151975522523,1.0,3.0,4.0,2.0,1.0,0.0,1.0,2023-01-31 06:58:50.146029206
-3.025242351270124,9.110406905139307,4.177603547523058,1.5386734565084164,-7.188799314619909,0.11567463429285867,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2023-01-31 08:43:41.324264853
-5.1449453620696275,9.017661634795484,4.967700009071186,2.8974398234785617,-7.893523143443808,1.1792971840638264,0.0,0.0,4.0,0.0,4.0,,0.0,2023-01-31 10:28:32.502500500
-2.546419859562592,,,2.705809761156311,,0.06751848141010895,0.0,,4.0,4.0,2.0,1.0,,2023-01-31 12:13:23.680736147
-8.667913952829466,10.466053720534287,5.502069717381886,-7.284145418947123,-7.0903900390627,2.060747924881987,2.0,2.0,0.0,0.0,,3.0,1.0,2023-01-31 13:58:14.858971794
,9.452537337381761,7.411811072722406,-7.271639772443766,-4.711586318990609,1.7553408424432044,2.0,4.0,1.0,2.0,,0.0,1.0,2023-01-31 15:43:06.037207441
-6.276156699438551,-2.8803290269533903,-0.7189152399286372,0.01647770868773235,-5.688045970166687,-0.2489641484790735,2.0,0.0,0.0,4.0,3.0,3.0,,2023-01-31 17:27:57.215443089
-6.033269647806781,-8.303980543182226,5.555107489860631,3.0174679000227824,5.098818970174589,0.9715709509543554,2.0,0.0,4.0,0.0,4.0,3.0,2.0,2023-01-31 19:12:48.393678736
-8.524874392216491,10.004346742998354,5.1732400696254945,-6.104892029278249,-4.4161964269683125,0.6453759495851475,4.0,1.0,1.0,0.0,4.0,4.0,3.0,2023-01-31 20:57:39.571914383
-4.025840172473542,10.491220554316598,3.4720992849601666,2.189945247703361,-7.976929718784114,1.3686315575323487,4.0,0.0,1.0,3.0,1.0,1.0,1.0,2023-01-31 22:42:30.750150030
-10.257862440459762,7.864016082552665,9.377352561305042,-7.116622033771991,-6.182041648915448,-0.9649234605801045,0.0,4.0,0.0,2.0,4.0,4.0,2.0,2023-02-01 00:27:21.928385677
-6.863735351344653,-9.825270493137568,5.067731584403956,2.453309926994253,4.335398764333721,0.6860514599984393,1.0,1.0,0.0,,4.0,0.0,2.0,2023-02-01 02:12:13.106621324
-6.0688746211134195,-3.9804658524816405,-0.16705991503190387,-0.8449646610697417,-2.645533707634011,1.0584244868495878,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2023-02-01 03:57:04.284856971
-2.7148254766959976,9.097118698716423,3.9117069352582856,3.721306753061567,-5.839565371248694,-1.7587394864231143,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2023-02-01 05:41:55.463092618
-2.027130895717364,9.383019275515842,5.033676134444353,0.04549710459512202,-7.158510585302027,-1.183258512665775,4.0,1.0,1.0,0.0,,1.0,0.0,2023-02-01 07:26:46.641328266
-0.8358336769002266,8.424833728259605,3.0574508622044614,2.790006695371713,-8.26022589705092,-2.0392321777601006,2.0,1.0,1.0,3.0,0.0,,1.0,2023-02-01 09:11:37.819563913
-6.117875965120292,-3.051180862397385,-1.9303542659079298,-0.7166484692443027,-3.0026960162160488,-0.26940683444455765,2.0,1.0,3.0,3.0,,4.0,1.0,2023-02-01 10:56:28.997799560
-5.033713672676699,-6.904968008921653,7.580273714160491,2.010785146787531,5.19211136416247,0.7175422557959621,3.0,2.0,3.0,2.0,0.0,3.0,0.0,2023-02-01 12:41:20.176035207
-9.793602635712466,10.882631081680115,5.972513100244889,-5.904516826204184,-6.106815424966509,1.502357052096028,,4.0,,4.0,3.0,,3.0,2023-02-01 14:26:11.354270854
-10.07232973728023,10.202984486767285,6.320796365331675,-5.642749030548341,-4.848103906594395,0.07409478041977519,2.0,4.0,4.0,0.0,1.0,1.0,0.0,2023-02-01 16:11:02.532506501
-6.559112029589923,-7.836091589933085,8.883778445029634,0.07069732198128942,2.846010248871064,1.6286155455712918,1.0,3.0,2.0,1.0,4.0,2.0,,2023-02-01 17:55:53.710742148
-2.8797057216427793,7.608719109019681,,2.875446857727379,-7.787383371298191,-1.3801014582148914,3.0,3.0,,1.0,4.0,3.0,1.0,2023-02-01 19:40:44.888977796
-9.170095035817754,9.965527520226516,,-5.880373815891208,-5.387002953085099,-1.7033824393551547,1.0,3.0,0.0,3.0,0.0,2.0,2.0,2023-02-01 21:25:36.067213443
-7.87403052245134,-7.6854145004312,9.22417195722079,2.4155953730306567,5.267908708215554,-0.05554769889661878,1.0,0.0,0.0,3.0,0.0,2.0,0.0,2023-02-01 23:10:27.245449090
-8.919747497746824,7.950072267963018,6.4449693470285805,-5.037300645948911,-9.297271303087465,0.3840654489393073,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2023-02-02 00:55:18.423684737
-8.676092327859969,-8.600452600287143,7.068914929484819,,2.4800746642056457,-0.03269474809409311,2.0,1.0,2.0,0.0,3.0,2.0,2.0,2023-02-02 02:40:09.601920384
-8.688404921775462,-8.22025926270597,7.670049933811703,1.0138672143330303,2.6317026009168183,-2.0674421000398766,0.0,3.0,3.0,,4.0,3.0,2.0,2023-02-02 04:25:00.780156031
-9.150304855565224,9.918201424040696,6.19806832291497,-3.6669536856263956,-7.658432541198248,-0.08912003951278841,4.0,1.0,4.0,3.0,2.0,0.0,2.0,2023-02-02 06:09:51.958391678
-10.208850989529612,8.648158865596764,6.910430300073842,-7.242827398785479,-7.179523727804191,-1.3044695005048532,1.0,2.0,1.0,4.0,3.0,0.0,0.0,2023-02-02 07:54:43.136627325
,,8.298723457183469,2.3915640125140807,2.6556191505902893,0.6696725488300385,1.0,0.0,0.0,0.0,4.0,4.0,0.0,2023-02-02 09:39:34.314862973
-5.896284923424138,-4.169263852407604,0.6597671640944951,-0.8870576705960266,-5.604273809932597,0.36659824609684827,1.0,0.0,4.0,2.0,3.0,0.0,0.0,2023-02-02 11:24:25.493098620
-2.333007800550058,8.34743741124676,4.8377955035701765,1.3656973963204249,-7.2839891838412925,-0.9398797863273552,0.0,4.0,4.0,2.0,1.0,1.0,1.0,2023-02-02 13:09:16.671334267
-8.067951862482717,-2.5460938409667806,-0.27420252170564763,0.2917345591813425,-3.0618958425808223,-0.5138669173366935,3.0,2.0,0.0,4.0,0.0,4.0,3.0,2023-02-02 14:54:07.849569914
-10.20857441075163,9.691944394913884,6.975448775924791,-6.266530875440138,-5.5797692591051105,-1.0592135218889516,2.0,1.0,0.0,1.0,4.0,0.0,2.0,2023-02-02 16:38:59.027805561
-11.252000092280333,9.95522666572769,8.392863050084168,-6.749262726604369,-5.1413064757511915,-0.06267909727317188,0.0,2.0,2.0,2.0,3.0,0.0,1.0,2023-02-02 18:23:50.206041208
-8.6643274349638,8.847708782972257,4.880589306506948,-5.1687289977870154,-7.304477917140705,0.9551423205012383,1.0,0.0,3.0,0.0,0.0,4.0,0.0,2023-02-02 20:08:41.384276855
-2.666222451497458,7.804125184784166,6.231279203990906,2.849883870326848,-5.915471306979292,-0.9857260463355437,,1.0,4.0,1.0,2.0,1.0,0.0,2023-02-02 21:53:32.562512502
-6.007166482580228,-3.796093062566169,-0.05888690060194324,-0.17250044662324981,-2.513004598216904,0.5040465155178444,0.0,2.0,2.0,3.0,3.0,4.0,1.0,2023-02-02 23:38:23.740748150
-8.23828451475354,-9.281591221453914,7.034947798344602,1.9077408073916557,,-0.5302576183724408,0.0,0.0,2.0,0.0,4.0,1.0,2.0,2023-02-03 01:23:14.918983797
-6.537227447733412,,0.979040575024229,-1.1138055736708532,-4.936360176606133,-0.7928728322623442,3.0,1.0,4.0,1.0,1.0,,0.0,2023-02-03 03:08:06.097219444
-6.8479245062391065,-7.965510673457676,8.055603866931726,1.713233998125916,4.566274964729178,-0.10703035995455783,4.0,1.0,4.0,2.0,0.0,3.0,2.0,2023-02-03 04:52:57.275455091
-2.6161690929112305,,,2.06779072861009,-8.505171224713331,-1.035242322419374,2.0,0.0,1.0,3.0,0.0,0.0,2.0,2023-02-03 06:37:48.453690738
-5.85665987392549,-2.908040711827611,-1.1055544763712288,-1.3031249305420212,-3.2087122146425604,-0.553649305347182,3.0,1.0,3.0,3.0,1.0,0.0,3.0,2023-02-03 08:22:39.631926385
-5.822308585734028,-9.370471646809113,6.9349546950075,0.898421829738582,4.539497816348793,-1.1978778925888485,,0.0,4.0,0.0,4.0,2.0,0.0,2023-02-03 10:07:30.810162032
-8.924034909826826,9.620584857374583,4.747778387190449,-5.669923148887669,-6.0452454092745604,1.9647251329163893,4.0,3.0,0.0,3.0,2.0,4.0,1.0,2023-02-03 11:52:21.988397679
-9.011748993574956,10.336608467113178,7.86932920708951,-6.500439618654962,-5.767491982871868,0.03526355197172861,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2023-02-03 13:37:13.166633327
-7.037333516933775,-3.816440088488242,0.1262475896787072,-1.1986997206380954,-4.595186908405974,-0.6997255079925854,0.0,1.0,3.0,4.0,2.0,0.0,2.0,2023-02-03 15:22:04.344868974
-6.924382913120596,-9.567287006669172,7.134508617816229,2.2025951153676204,3.3465834070115656,0.21397991073422196,0.0,1.0,,2.0,4.0,2.0,1.0,2023-02-03 17:06:55.523104621
-6.778386384804177,-7.340315986331583,7.010686442447181,3.0532195732310834,3.8733887575696313,-0.11232804969082963,1.0,0.0,0.0,,3.0,3.0,3.0,2023-02-03 18:51:46.701340268
,8.175971323647932,6.923366803501718,-5.936141084847068,-7.607173770046829,-0.2209695995332226,3.0,1.0,3.0,4.0,3.0,1.0,3.0,2023-02-03 20:36:37.879575915
-6.952932025866288,-8.0003137020997,7.222827042681526,1.0759864121163796,5.336265613506601,,1.0,4.0,1.0,4.0,4.0,0.0,3.0,2023-02-03 22:21:29.057811562
-9.769955252990185,10.739527112789567,6.7412739633476715,-5.617935277882159,-7.810718435115946,0.7575077100473051,2.0,3.0,0.0,0.0,2.0,4.0,,2023-02-04 00:06:20.236047209
-6.334891202770024,-3.303633471569397,0.6724569957859006,-0.13055462194913425,-3.934414058376801,-0.5305011476105275,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2023-02-04 01:51:11.414282857
-8.226549200743728,8.811452282509874,6.725585675401391,-5.569763559962244,-5.744151360423289,-0.57581824064468,2.0,1.0,3.0,,4.0,2.0,0.0,2023-02-04 03:36:02.592518504
-6.2560087800469555,-4.0101971445021665,-0.45165543110143946,,-5.63881082454439,-0.275051697151644,4.0,2.0,3.0,0.0,4.0,4.0,3.0,2023-02-04 05:20:53.770754151
-5.73557621906585,-5.700180979878947,0.26691109821022596,-0.34980417918476503,-3.428732339944482,-2.301921164735585,0.0,1.0,4.0,4.0,3.0,,1.0,2023-02-04 07:05:44.948989798
-7.7716530831304516,-8.76862348720673,6.6728662941625085,1.6956526716755647,6.163879023565707,-1.515191062198552,2.0,4.0,1.0,4.0,1.0,4.0,2.0,2023-02-04 08:50:36.127225445
-6.03733556317692,-9.377054036982452,7.225929025344289,0.3389181018213505,2.5480833197159702,1.3668742674445244,4.0,3.0,2.0,0.0,3.0,2.0,3.0,2023-02-04 10:35:27.305461092
-7.173031170491716,-2.173232608915307,0.4833607948211229,-1.3976605697868554,-3.6234088857233826,1.6449677135012837,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2023-02-04 12:20:18.483696739
-10.350933030519471,10.84501988335142,6.892839004006081,-5.561295781398364,-4.231354195714286,-0.24903603955637832,,0.0,4.0,,2.0,2.0,2.0,2023-02-04 14:05:09.661932386
-8.756576975735774,9.207711345434781,6.367983570210776,-4.254259323766945,-5.430661763495751,0.5765569630557664,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2023-02-04 15:50:00.840168034
