News_1,News_frequency,Trad_News_print,Trad_News_online,Trad_News_TV,Trad_News_radio,SM_News_1,SM_News_2,SM_News_3,SM_News_4,SM_News_5,SM_News_6,SM_Sharing,survey_date
-7.684418492372046,-5.498743530596825,0.9081275447825543,-1.575167324885546,-3.7960117984340513,0.78182287177731,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2023-02-22 19:59:16.756756757
,-8.753009614070987,6.515257193857777,1.1918558283076108,4.683965661186667,-1.236950710878082,4.0,0.0,4.0,1.0,2.0,4.0,1.0,2023-02-23 04:43:57.837837838
-5.078776978163081,,1.4646976583976636,-1.0342442265472473,,-1.3204566130842763,3.0,2.0,2.0,0.0,0.0,3.0,1.0,2023-02-23 13:28:38.918918919
-6.585885464262453,-9.072735556952333,,1.3317591825479167,3.2452596404396674,0.5219415656168976,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2023-02-23 22:13:20.000000000
-2.5288354219794313,9.56677608261547,4.863792970292763,3.337310113914576,,0.29698467323318606,1.0,2.0,0.0,4.0,2.0,0.0,1.0,2023-02-24 06:58:01.081081081
-8.830814964746466,10.768733187236599,7.344055716092434,-5.469466762772976,-7.351373996758737,0.25049285034587665,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2023-02-24 15:42:42.162162162
-6.088818075270625,-2.963848896509762,1.0220265563105504,-1.5519718467108645,-4.373612872418881,0.34644820949697586,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2023-02-25 00:27:23.243243243
-9.981839970053679,9.576891760050362,7.878067600305485,-5.150123101485644,-7.214035934605032,-0.6800247215784908,3.0,0.0,4.0,0.0,3.0,1.0,0.0,2023-02-25 09:12:04.324324324
-11.765375160526805,9.576673707125275,8.077710523822002,-7.227349918476582,-6.949428329175743,0.23225369716100355,1.0,3.0,0.0,3.0,2.0,4.0,2.0,2023-02-25 17:56:45.405405406
-6.8699575614214625,-3.117311360913479,-1.3642081390153007,-1.3156081508269328,-3.617080772827456,0.29307247329868125,4.0,3.0,4.0,,1.0,3.0,2.0,2023-02-26 02:41:26.486486487
-6.552952266468374,-3.845785338151176,0.687725551376062,1.0310100081163078,-6.274773460458187,-0.7143514180263678,0.0,,2.0,4.0,0.0,1.0,,2023-02-26 11:26:07.567567568
-5.107857996606203,-7.17706854208814,6.866426658912431,1.4200881745023954,4.630225811995934,1.8657745111447566,2.0,0.0,4.0,0.0,4.0,1.0,3.0,2023-02-26 20:10:48.648648649
-3.0400663959730707,8.524846685680101,5.684039713297174,2.6550611735670433,-5.032919865415236,0.4738329209117875,4.0,2.0,2.0,0.0,4.0,3.0,3.0,2023-02-27 04:55:29.729729730
-10.094056818345887,8.339289456183286,8.130516218471033,-3.790630595903682,-6.3598049840101405,-1.1913034972026486,4.0,3.0,2.0,0.0,2.0,3.0,2.0,2023-02-27 13:40:10.810810811
-2.223332232327845,9.348742918185348,5.2984231089009315,3.9833742227070816,-7.05657441864532,0.6565536086338297,2.0,0.0,3.0,1.0,1.0,1.0,0.0,2023-02-27 22:24:51.891891892
-4.387110075843156,-8.844398668175904,8.162013689950346,2.104129593411741,4.062561902729767,-0.9746816702273214,4.0,3.0,2.0,,1.0,1.0,2.0,2023-02-28 07:09:32.972972973
,10.096100315778914,6.205808794879952,,-6.066925110717226,0.787084603742452,0.0,2.0,,4.0,3.0,1.0,1.0,2023-02-28 15:54:14.054054054
-2.0172784515462445,7.694052921177681,6.471337602082455,3.152609804662019,-7.348802843255974,1.158595579007404,0.0,3.0,1.0,0.0,0.0,3.0,,2023-03-01 00:38:55.135135135
-9.763874059583166,,6.746920355547379,,-7.082333043466718,-0.8206823183517105,2.0,4.0,0.0,2.0,1.0,1.0,3.0,2023-03-01 09:23:36.216216216
-5.888067243739424,-9.013287513331418,6.567777756005858,2.5588100784345795,3.2629835741298727,0.9633761292443218,3.0,4.0,3.0,4.0,4.0,0.0,,2023-03-01 18:08:17.297297297
-6.956060616918469,-9.158175279890854,7.475280907747443,1.1871573332341532,6.250990277615683,0.4127809269364983,1.0,3.0,3.0,0.0,0.0,3.0,2.0,2023-03-02 02:52:58.378378379
-8.40972162278752,-4.235452945345887,2.1385067884492908,-1.0004517357218898,-5.0389108010040955,0.82206015999449,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2023-03-02 11:37:39.459459460
-4.8239024633356244,,7.102269291912931,1.7454869349752555,4.46885825373001,1.8967929826539474,4.0,0.0,1.0,1.0,2.0,2.0,0.0,2023-03-02 20:22:20.540540541
-9.106243386748565,9.766930190557407,7.042650114224687,-7.680890365780087,-6.6423840500087445,-0.2453881160028705,1.0,0.0,2.0,4.0,,3.0,1.0,2023-03-03 05:07:01.621621622
-8.612493394739243,10.3166514871823,5.403135439562051,,-7.07308051060716,-0.7537361643574896,2.0,3.0,0.0,0.0,2.0,2.0,2.0,2023-03-03 13:51:42.702702703
-8.318387571593313,-7.919098822060807,6.655378829959709,,5.241499621635558,-0.8895144296255233,2.0,0.0,4.0,0.0,1.0,1.0,2.0,2023-03-03 22:36:23.783783784
,9.471039347352107,5.209646116460305,2.4208782439580467,-6.236904431283726,-0.8158102849654383,1.0,2.0,2.0,4.0,3.0,1.0,2.0,2023-03-04 07:21:04.864864865
-7.819444987094701,-8.982415312357626,6.113828172657596,2.6222289648603807,,-0.07710170941410412,0.0,4.0,1.0,2.0,2.0,4.0,3.0,2023-03-04 16:05:45.945945946
-1.9658374306728152,8.351662369252477,5.21047750482126,1.2099105273982151,-8.68450929181579,0.3411519748166435,1.0,2.0,2.0,4.0,2.0,,1.0,2023-03-05 00:50:27.027027027
-8.947767179009178,9.521275244896067,6.535724763492694,-7.052434149880301,-6.130713912917824,0.27669079933001905,4.0,0.0,,4.0,4.0,2.0,0.0,2023-03-05 09:35:08.108108108
-3.307494867591204,7.634966900183796,3.9089487962861824,1.940042711066935,-5.085069327633482,0.8271832490360238,0.0,2.0,1.0,2.0,2.0,1.0,3.0,2023-03-05 18:19:49.189189189
-9.921170518466463,9.304810184339937,6.119520703560064,-7.267688095615243,-6.041907444518749,0.01300189187790702,2.0,0.0,3.0,4.0,1.0,3.0,3.0,2023-03-06 03:04:30.270270270
-0.6569194385438124,9.00078890346039,3.5821679072722015,2.795714596043921,-8.100470841122291,1.4535340771573169,1.0,3.0,3.0,0.0,4.0,1.0,,2023-03-06 11:49:11.351351352
-5.807602255966144,-9.203280486178896,6.484313248159697,0.9774910408431425,2.195094966544908,-0.2646568332379561,3.0,2.0,0.0,4.0,2.0,4.0,3.0,2023-03-06 20:33:52.432432433
-2.2900472953888116,9.263669811909079,6.217332115991576,,-6.600605665380931,2.720169166589619,3.0,3.0,0.0,2.0,2.0,1.0,,2023-03-07 05:18:33.513513514
-6.7333165812903975,,8.220362231364234,1.7537695869583438,3.2702593305056222,0.6256673477650062,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2023-03-07 14:03:14.594594595
,7.020550485626868,5.013935406075674,3.2008386764140244,-8.089268209842476,-0.8571575564162826,3.0,1.0,4.0,4.0,2.0,2.0,0.0,2023-03-07 22:47:55.675675676
-7.073769052555665,-9.555150077238816,5.456986298425643,1.939619549021477,4.039704047537626,-1.0708924980611123,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2023-03-08 07:32:36.756756757
-8.487770620394006,-8.653587177740286,9.347129134728343,2.029100079424174,,0.4824724152431853,1.0,4.0,4.0,0.0,4.0,2.0,3.0,2023-03-08 16:17:17.837837838
-5.011495793147489,-4.789590789149163,1.1227349302065879,-1.6406070904542183,-4.3337226740488255,-0.22346278532585084,3.0,0.0,2.0,0.0,0.0,2.0,3.0,2023-03-09 01:01:58.918918919
-7.252942745367713,-7.111363905402605,6.923886729884101,2.246984960616062,5.0940423877939995,0.7140004940920919,1.0,4.0,3.0,1.0,4.0,4.0,1.0,2023-03-09 09:46:40.000000000
-6.278902844346831,-10.282182572769551,5.027341962361465,1.4717633853725927,2.940739130006751,0.47323762457354485,4.0,0.0,0.0,,,3.0,3.0,2023-03-09 18:31:21.081081081
-6.749340184920756,-3.571101219245779,0.8434703718908838,-2.2589296935833145,-4.663122568987906,-0.07282891265687277,0.0,3.0,0.0,4.0,2.0,4.0,0.0,2023-03-10 03:16:02.162162162
-7.932180907435034,-5.132437833029725,0.654591139448886,-2.253887142649569,-3.661802731808065,-0.846793718068405,4.0,2.0,4.0,1.0,2.0,0.0,0.0,2023-03-10 12:00:43.243243243
,9.210807297899793,5.348882593816613,1.8834339896535053,,-1.5148472246858646,4.0,2.0,0.0,3.0,2.0,4.0,2.0,2023-03-10 20:45:24.324324325
-6.041012745341318,-5.910686921260984,-0.6261151074496352,-0.431689642366869,-4.307553784940708,-0.4465149520670211,1.0,1.0,3.0,2.0,4.0,1.0,2.0,2023-03-11 05:30:05.405405406
-4.219366015709376,7.66610070609261,5.383142930250816,2.144035122068674,-7.06361052750395,0.8563987943234723,0.0,4.0,4.0,1.0,2.0,3.0,0.0,2023-03-11 14:14:46.486486487
-9.259203335373822,10.65103967766737,6.2006281997082855,-6.445468115700374,-8.332423798274071,0.21409374413020396,1.0,4.0,2.0,,0.0,1.0,0.0,2023-03-11 22:59:27.567567568
-7.485602084271182,-3.160421842741436,0.694552618631524,-0.8880613449974695,-4.820989268074556,-1.245738778711988,2.0,,0.0,,2.0,0.0,1.0,2023-03-12 07:44:08.648648649
-3.6601912004750528,9.389984146543995,4.039240146309297,1.6814759341474552,-7.481333803380667,0.173180925851182,1.0,3.0,1.0,0.0,3.0,3.0,1.0,2023-03-12 16:28:49.729729730
-8.351837135087461,-2.4732101350073554,-0.017245608031936754,-1.3052356873131878,-4.485066910027222,0.3853173797288368,,4.0,0.0,0.0,0.0,2.0,0.0,2023-03-13 01:13:30.810810811
-10.196899837323652,8.86921933517587,5.592295173248182,-4.530134719339152,-6.6223550562278195,-0.883857436201133,1.0,2.0,2.0,4.0,2.0,4.0,3.0,2023-03-13 09:58:11.891891892
-9.871449010827718,9.09733729609906,5.43937588058963,-5.364239057082293,-6.112027046917476,0.1537251059455279,0.0,3.0,4.0,,2.0,1.0,2.0,2023-03-13 18:42:52.972972973
-3.2924509153889874,8.692224611992648,5.453396053597771,0.7423053675067768,-6.65216725654714,0.058208718445999896,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2023-03-14 03:27:34.054054054
-8.510121122662754,-4.444622104316254,-0.066713466706942,-0.8817386737282626,-6.800234252413274,-1.142970297830623,0.0,4.0,1.0,2.0,4.0,2.0,,2023-03-14 12:12:15.135135135
-7.428396889766548,-8.678309530783222,7.825305651666248,3.1396990507666365,5.609950785813836,0.3577873603482833,,,3.0,3.0,0.0,4.0,0.0,2023-03-14 20:56:56.216216216
-10.143856893570817,9.602586074842863,5.446703289932346,-6.148898498190741,-6.046047394607813,0.5607845263682344,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2023-03-15 05:41:37.297297297
-9.16286524989978,9.62048689904074,7.927718629321828,-6.7055341671732736,-7.040495794316519,1.083051243175277,0.0,4.0,4.0,0.0,3.0,4.0,2.0,2023-03-15 14:26:18.378378379
-7.368021001421649,,6.717807992495365,2.764395606873483,4.460744136327402,1.053802052034903,3.0,0.0,3.0,2.0,4.0,3.0,1.0,2023-03-15 23:10:59.459459460
-6.417936927194003,-6.814018133349158,5.960348910905893,2.2120064024745716,3.4994693781243007,-1.377669367957091,0.0,3.0,2.0,2.0,0.0,2.0,1.0,2023-03-16 07:55:40.540540541
-6.270971472368769,-9.93064052130859,7.007114465803901,,4.303168469560815,-0.9378250399151228,0.0,2.0,4.0,3.0,2.0,2.0,1.0,2023-03-16 16:40:21.621621622
-5.943534073701155,-4.009979372090117,-0.019654042269985128,-1.1175694229713402,-4.2358209252360695,0.5150352672086598,2.0,0.0,3.0,3.0,0.0,2.0,1.0,2023-03-17 01:25:02.702702703
-11.497666201591244,10.716499368092556,6.721533340337776,-6.164710930996657,-6.452734810079437,0.5137859509122088,4.0,1.0,4.0,2.0,2.0,3.0,2.0,2023-03-17 10:09:43.783783784
-7.356330466820605,-7.963938575923283,7.586084244500628,2.215890146231721,5.012349518088882,0.5150476863060478,4.0,0.0,1.0,1.0,4.0,0.0,3.0,2023-03-17 18:54:24.864864865
-5.981539586544986,-4.759479177992317,0.5976132748029643,-1.8439272179646031,-5.956575610504794,3.8527314906547208,0.0,,1.0,3.0,,4.0,3.0,2023-03-18 03:39:05.945945946
-10.426895912531183,8.51151612095643,7.183670152354345,-4.524237283945415,-7.000808402886783,0.570890510693167,1.0,3.0,0.0,4.0,3.0,2.0,3.0,2023-03-18 12:23:47.027027027
-2.929842945818109,8.671571611671554,3.8376015670064825,1.8118839722747229,-6.475576334336732,1.135565640180599,3.0,3.0,0.0,4.0,2.0,3.0,0.0,2023-03-18 21:08:28.108108108
-8.580866140888752,8.143274375237594,6.8335632907895185,-4.815302248923822,-6.351001333950737,0.9540017634932023,1.0,0.0,1.0,0.0,3.0,0.0,1.0,2023-03-19 05:53:09.189189189
-1.0057993212855996,9.891648418773995,4.418914662398437,2.000055522935263,-6.671244383203717,0.651391251305798,1.0,2.0,4.0,2.0,4.0,4.0,1.0,2023-03-19 14:37:50.270270270
-6.6310915753587585,-3.1062358714165264,-0.08932665920568139,-2.1104573165804625,-4.3969537936229,-0.31526924464034556,0.0,1.0,1.0,1.0,4.0,3.0,2.0,2023-03-19 23:22:31.351351352
-5.079598411765093,-7.599381403696573,7.533182330773329,1.5306640492321288,4.9685741525582205,0.7589692204932672,0.0,3.0,0.0,0.0,0.0,4.0,,2023-03-20 08:07:12.432432433
-2.465386151073641,8.867284126569835,5.6037579530230115,4.183692685532083,,-0.7728252145375718,0.0,4.0,1.0,2.0,3.0,2.0,0.0,2023-03-20 16:51:53.513513514
-8.716314966379244,-8.330336429723467,6.22015630932483,-0.13059035808830677,4.550030160451874,-0.23681860674000887,0.0,4.0,1.0,,3.0,,0.0,2023-03-21 01:36:34.594594595
-9.410397116022276,-9.124331978516121,8.424482550497274,3.98064768908477,2.931901961468493,-0.48536354782910346,4.0,2.0,4.0,4.0,1.0,3.0,3.0,2023-03-21 10:21:15.675675676
,-7.336994104680524,7.000843076656567,1.7714672184091287,5.4896456977699675,,0.0,3.0,3.0,1.0,1.0,0.0,2.0,2023-03-21 19:05:56.756756757
-7.643395697454528,-8.800389921188408,8.006851908309773,1.8129864152848145,5.234429603686921,2.3146585666735087,4.0,0.0,0.0,4.0,1.0,2.0,,2023-03-22 03:50:37.837837838
-5.46116315834292,-2.9663420443376256,0.6258186571091391,-1.502625380524633,-4.651212640044062,-1.8672651925917483,4.0,4.0,4.0,3.0,2.0,0.0,3.0,2023-03-22 12:35:18.918918919
-1.948413096684516,10.0973373713736,5.693680888263004,0.595500315983641,-7.817452231066393,0.6862601903745136,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2023-03-22 21:20:00.000000000
-8.799253426708432,9.482023671169246,8.05931196121194,-5.34345499047498,-7.224588566031558,-1.6127158711896519,2.0,3.0,1.0,3.0,3.0,,3.0,2023-03-23 06:04:41.081081081
-7.549182331935863,-7.798423069239934,,3.8483099484111123,4.839377427260179,-0.4719318657894335,3.0,3.0,3.0,3.0,2.0,0.0,1.0,2023-03-23 14:49:22.162162162
-1.9252694377267863,8.654994037411264,5.230533666920411,3.0818732645236397,-6.059145009953906,1.0889505969673663,1.0,3.0,0.0,,,4.0,0.0,2023-03-23 23:34:03.243243243
-6.646893462012445,-7.885191122722765,7.610647080700527,1.4098628602237382,4.522955081127011,0.06428001909546277,4.0,3.0,0.0,1.0,0.0,3.0,3.0,2023-03-24 08:18:44.324324325
-6.574608550756605,-5.805165311992188,0.040333915267063924,-2.400906158184569,-4.783063541412634,-1.0777447779293061,3.0,3.0,2.0,3.0,1.0,,1.0,2023-03-24 17:03:25.405405406
-9.890355613573815,9.068749256892795,7.38072352029673,-5.4181597573503595,-6.047344698675209,-0.7153037092599682,2.0,4.0,,4.0,4.0,3.0,1.0,2023-03-25 01:48:06.486486487
-9.018549756885305,9.593678774793176,6.550007614769129,-5.317242396934431,-8.895746741077673,0.6795977489346758,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2023-03-25 10:32:47.567567568
-3.0681194703243384,9.391498003262845,6.205402865462442,,-7.4348267178444685,-0.7303666317171367,1.0,3.0,2.0,2.0,0.0,2.0,3.0,2023-03-25 19:17:28.648648649
-8.134399016445196,-8.54476982446938,5.9669411108752985,2.4887302172977024,4.125810073623426,0.21645858958197486,4.0,,2.0,2.0,4.0,2.0,1.0,2023-03-26 04:02:09.729729730
-5.444830026485037,-3.6283810284266593,0.3479233539591595,-0.7962572685575622,-2.539619389903346,0.04557183990381377,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2023-03-26 12:46:50.810810811
-6.424854009544912,-4.154657062830995,1.611962408174711,-1.1746834574136384,-4.90704893494769,,2.0,2.0,1.0,4.0,1.0,2.0,1.0,2023-03-26 21:31:31.891891892
-7.899773931968062,-8.861879907510248,7.149168657595867,2.2476081569051174,3.7919246270875515,2.1439440893253257,4.0,0.0,0.0,1.0,3.0,2.0,3.0,2023-03-27 06:16:12.972972973
-7.267240243065461,-8.88373897456825,7.348911336041113,0.10262707866651977,4.147613809826672,0.6339190223180112,2.0,0.0,2.0,3.0,0.0,2.0,0.0,2023-03-27 15:00:54.054054054
-8.23277987911948,-10.360686942853901,8.436211290488629,1.3930368411713874,5.6951792658374085,-2.025142586657607,0.0,0.0,1.0,2.0,4.0,3.0,3.0,2023-03-27 23:45:35.135135135
-2.0377292659167545,10.896310624673356,5.985298882383079,3.5663563105801295,-7.390842867582455,0.18645431476942764,0.0,1.0,3.0,1.0,1.0,1.0,3.0,2023-03-28 08:30:16.216216216
-4.516237098656585,-9.624313789270992,5.942478312344928,2.326118830469052,4.883014061047053,-0.661786464768388,4.0,0.0,1.0,4.0,1.0,3.0,1.0,2023-03-28 17:14:57.297297298
-7.21017305575479,-3.8152681864000324,0.9758732124127407,0.13561078028829665,,0.852433334796224,0.0,4.0,1.0,,4.0,4.0,1.0,2023-03-29 01:59:38.378378379
-6.3792805054757595,-5.497331904155373,-0.44527028383959644,-1.921860534137545,-6.211637698895098,-0.7925207384327007,3.0,3.0,2.0,2.0,4.0,3.0,3.0,2023-03-29 10:44:19.459459460
-7.73747285678761,-4.90014826662626,0.6938086421921636,-1.4401669690222412,-4.754541305674908,-0.11473644146689901,1.0,1.0,2.0,1.0,,4.0,2.0,2023-03-29 19:29:00.540540541
-6.062343294075659,-7.448120207618697,7.881333221850565,2.032652854707557,2.84961532357075,0.5049872789804571,4.0,2.0,4.0,1.0,2.0,0.0,2.0,2023-03-30 04:13:41.621621622
-0.8327603107774675,9.341213501962486,4.420778307419237,2.8025752651242213,-9.090762500159155,0.8657551941701215,2.0,2.0,3.0,1.0,1.0,0.0,2.0,2023-03-30 12:58:22.702702703
-7.780730327923815,-8.199935831027627,6.994904439749718,2.625487665946519,3.617337553806717,-1.2002964070557762,3.0,3.0,2.0,4.0,0.0,4.0,1.0,2023-03-30 21:43:03.783783784
-1.2315327272643253,8.422714739362494,5.186976217398139,,-7.097308394378491,-0.3345012358409484,4.0,1.0,0.0,,4.0,4.0,1.0,2023-03-31 06:27:44.864864865
-6.113375760520378,-2.905683352213277,-0.34981280594873954,-2.860115587616086,-4.267261960374117,-0.4749453111609562,0.0,,3.0,4.0,0.0,,3.0,2023-03-31 15:12:25.945945946
-5.51198455029609,-3.5908149307943775,-0.0375968655721467,-0.5214357627264959,,,0.0,0.0,3.0,,4.0,4.0,0.0,2023-03-31 23:57:07.027027027
-6.940770407090567,-9.546734523546473,5.809808522885876,0.21916055860823103,2.57731561291542,1.7654542402810969,0.0,4.0,2.0,1.0,3.0,1.0,,2023-04-01 08:41:48.108108108
-2.948928681326925,10.461264012552057,,3.0050142234093666,-8.365187564188242,0.40498171096095553,0.0,,3.0,2.0,4.0,0.0,3.0,2023-04-01 17:26:29.189189189
-7.316443853413292,-3.921109850021975,1.2791314119555048,-1.5493609622439912,-2.9823042501881334,-1.2608839543350452,2.0,,2.0,4.0,4.0,0.0,3.0,2023-04-02 02:11:10.270270271
-5.845725011369384,-5.864526896131669,-1.5552288246394435,-0.6219191324561169,-3.6683969239038046,0.9178619470547761,3.0,2.0,1.0,4.0,4.0,4.0,0.0,2023-04-02 10:55:51.351351352
,,7.821266004590098,2.6882244869186374,4.583038166535365,2.1221561970126332,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2023-04-02 19:40:32.432432433
-10.574113922751778,9.114041945311088,7.8436156778853725,-4.858570598860605,-7.736360107339052,1.0324652605511468,,4.0,1.0,4.0,4.0,2.0,3.0,2023-04-03 04:25:13.513513514
-6.461970096484944,-2.2460856149829143,-0.4474293731471197,0.2536791635521667,-4.49744535053122,-1.5193699659540134,2.0,3.0,2.0,3.0,1.0,4.0,3.0,2023-04-03 13:09:54.594594595
-6.04610651613659,-4.760309099235404,1.0485176157191836,-1.3950248530855935,-5.770173154202494,-0.48423407286625136,1.0,0.0,2.0,3.0,1.0,1.0,3.0,2023-04-03 21:54:35.675675676
-5.006633712494287,-3.0880397122434777,0.6531029448962085,-2.6330186282704076,-3.9640206285685022,1.2669111491866227,1.0,4.0,1.0,4.0,,2.0,2.0,2023-04-04 06:39:16.756756757
-5.911924932743085,-9.169636139819334,6.711286180990953,0.937149708306378,3.3360410259419546,-0.7076694656187807,0.0,4.0,,1.0,2.0,4.0,2.0,2023-04-04 15:23:57.837837838
-10.52623569062035,9.614822018644505,5.623100132368157,-4.652396388011872,-5.302129690984854,0.44381942814622843,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2023-04-05 00:08:38.918918919
-10.846815024759286,9.181179992815515,6.340370027552615,-3.3265013000889545,-5.930540830497291,0.7746340534293368,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2023-04-05 08:53:20.000000000
-2.4305624327366595,7.016085443666215,5.556206510930583,2.319658159838725,-5.881617081291618,-0.926930471578083,1.0,2.0,2.0,0.0,1.0,,2.0,2023-04-05 17:38:01.081081081
-2.422150554814579,8.715278777732456,4.731639612763604,-0.0143992306601608,-7.099299078988782,-0.05952535606180008,1.0,3.0,3.0,4.0,3.0,1.0,1.0,2023-04-06 02:22:42.162162162
-6.381789957059441,-4.9612762258717495,0.9685360483572232,-1.0701522628181994,-3.2175775649308935,-3.2412673400690726,3.0,3.0,2.0,1.0,4.0,2.0,1.0,2023-04-06 11:07:23.243243243
-6.475814838314249,-7.602545564813856,6.252469235849654,2.7025163403146255,5.3539590683988845,-1.0243876413342898,4.0,0.0,3.0,3.0,1.0,2.0,2.0,2023-04-06 19:52:04.324324325
-6.906630852525007,-9.720202407863729,7.1604559515549395,1.277397590057727,3.486273280946528,-0.2525681513931603,4.0,1.0,1.0,,0.0,4.0,3.0,2023-04-07 04:36:45.405405406
-7.41796438504941,-2.6597515313493494,1.4409982763289024,-2.2616899796937466,-5.308202147306907,-1.2477831819648495,,,4.0,2.0,0.0,4.0,0.0,2023-04-07 13:21:26.486486487
-10.965927614838188,8.833423039068943,7.670236111437833,-3.664775013564552,-7.9494839680959455,1.6324113039316352,0.0,4.0,3.0,1.0,4.0,,1.0,2023-04-07 22:06:07.567567568
-0.62301172184222,9.188863941030162,4.897429226950865,1.8987237681745648,,-1.4301413779606327,3.0,0.0,0.0,2.0,4.0,0.0,3.0,2023-04-08 06:50:48.648648649
-10.193054778622164,7.192630986140816,7.545919012895567,-4.4783427451557545,-5.711978664518482,-0.44004448669698376,4.0,1.0,2.0,2.0,3.0,3.0,2.0,2023-04-08 15:35:29.729729730
-6.06261505035059,-3.9600481709317825,0.6776296632439702,-2.031214827611918,-3.0036992813230015,0.13074057728609134,1.0,2.0,1.0,0.0,2.0,,1.0,2023-04-09 00:20:10.810810811
-1.6140044030250178,9.649457929880294,5.689431551547436,,-5.562233125516944,1.4412732890661155,4.0,0.0,0.0,3.0,0.0,1.0,1.0,2023-04-09 09:04:51.891891892
-5.739379495613562,-3.505519022125252,0.8521013919116829,-1.279821205101486,-4.213310277755992,-1.4358621511794394,3.0,0.0,1.0,3.0,4.0,1.0,1.0,2023-04-09 17:49:32.972972973
-9.58113164717601,7.311719384868802,6.809342439981915,-3.5406867470372343,,1.1631637521549596,3.0,4.0,4.0,0.0,0.0,,3.0,2023-04-10 02:34:14.054054054
-7.110975967120716,-7.385067093314976,,2.7152188578957874,3.555590735162016,0.010233061019587049,,0.0,2.0,0.0,4.0,3.0,3.0,2023-04-10 11:18:55.135135135
-10.404527358625916,9.476340106209534,7.510488940506379,-5.614157387781059,-7.940497138048984,-0.9815086510479509,1.0,0.0,2.0,2.0,1.0,0.0,3.0,2023-04-10 20:03:36.216216216
-7.048931316465957,-8.768275593522828,8.485401218106894,1.094947100673602,4.399820538655695,0.46210347426327075,3.0,0.0,4.0,4.0,0.0,4.0,1.0,2023-04-11 04:48:17.297297298
-3.869053764032669,9.760539694225544,5.285363017369177,4.136424407246192,,0.19905969557347003,2.0,4.0,2.0,2.0,,2.0,1.0,2023-04-11 13:32:58.378378379
-9.542307366830677,8.49358266824612,7.82160966127588,-5.0878009627426986,-4.422283219394238,-0.6002168771587947,2.0,2.0,3.0,0.0,0.0,4.0,0.0,2023-04-11 22:17:39.459459460
-6.930347383512371,,0.4270052074768037,-0.9971289963049466,,0.06980208499001886,4.0,2.0,1.0,3.0,2.0,2.0,0.0,2023-04-12 07:02:20.540540541
-6.762219122885966,-5.3992118057335805,0.28666042210434894,-0.15449147229376958,-5.702585052628809,-0.3853135968617599,4.0,0.0,0.0,2.0,3.0,1.0,3.0,2023-04-12 15:47:01.621621622
-5.620499223465829,-0.8022449397654041,1.3031648220468282,-2.2091652251881935,-4.599176878061864,0.11351734525124799,2.0,4.0,4.0,4.0,1.0,3.0,3.0,2023-04-13 00:31:42.702702703
-6.4925409224568185,-4.399329092057982,-0.4711176871084972,-1.5364780830563756,-3.6839115487923775,0.6621306745210463,4.0,2.0,3.0,2.0,4.0,0.0,2.0,2023-04-13 09:16:23.783783784
,9.871945751400343,4.479940306264674,1.9541534760380432,-7.882156555789079,1.586016816145352,3.0,2.0,0.0,1.0,2.0,3.0,3.0,2023-04-13 18:01:04.864864865
-2.4751141547935243,8.244312897139682,4.873664748018849,0.4172740377371047,-6.548746958936813,-1.237815498826849,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2023-04-14 02:45:45.945945946
-7.255305973599883,-9.156042853392245,8.605166710502472,2.5799912955893007,3.049993598983878,2.1330333746562666,3.0,4.0,4.0,0.0,,4.0,,2023-04-14 11:30:27.027027027
-2.2870638514190373,8.535537506534846,5.895634961801623,1.0785623817212282,-7.066498835312629,-1.9520877995225019,2.0,4.0,3.0,3.0,0.0,4.0,0.0,2023-04-14 20:15:08.108108108
-2.9685585225929945,8.164441758733531,5.470214652772347,1.1170858580318648,-6.808060953931878,-0.15178509503558324,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2023-04-15 04:59:49.189189189
-8.304066745726091,-9.104980085870425,,,,0.5883172064845762,3.0,3.0,0.0,0.0,0.0,3.0,1.0,2023-04-15 13:44:30.270270270
-7.514965987665713,-4.167918395905431,1.5245417336000828,-0.5643977000869427,-4.160234253498728,0.2809918677350327,4.0,2.0,3.0,1.0,3.0,0.0,3.0,2023-04-15 22:29:11.351351352
-2.902536435380111,9.04303095113314,5.9183306988354,2.1642687519606354,,-0.6226995198205939,4.0,3.0,2.0,0.0,3.0,1.0,2.0,2023-04-16 07:13:52.432432432
-9.978233820643396,9.556250533160018,6.552229145993545,-6.169184714381836,-7.309246716554769,,2.0,4.0,0.0,2.0,4.0,4.0,2.0,2023-04-16 15:58:33.513513514
